20201223,徐汇,衡山路,衡山路27号 2室2厅 南 东南,1680万,2室2厅 | 110平米 | 南 东南 | 简装 | 高楼层(共4层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_y9GbmH2qa_1.jpg.296x216.jpg
20201223,徐汇,衡山路,华强公寓+衡山路地铁口+精装修+东南朝向+采光好+满5年房主自荐,672万,2室1厅 | 64.76平米 | 东南 | 精装 | 低楼层(共25层) | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_8oJHjFEA6_1.jpg.296x216.jpg
20201223,徐汇,衡山路,高安路9弄+高区+边套全明+2020年新建+售后公房+随时看房主自荐,560万,1室1厅 | 42.59平米 | 西南 东北 | 毛坯 | 高楼层(共6层) | 1980年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zVXwsbltl_1.jpg.296x216.jpg
20201223,徐汇,衡山路,吴兴路近建国西路南北通满五年唯一高区楼层高安路房主自荐,1350万,3室2厅 | 143.41平米 | 南 北 | 精装 | 中楼层(共28层) | 1990年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_WP4uwkH6x.jpg.296x216.jpg
20201223,徐汇,衡山路,吴兴路衡山路高品质外销房带会所+税费各付+近高 1,2020万,2室2厅 | 210.71平米 | 南 | 精装 | 中楼层(共22层) | 1998年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/prod-3d73a543-1663-4757-b6ff-4bd2482e3504.jpg.296x216.jpg
20201223,徐汇,衡山路,建岳居委 稳定输出 99年竣工电梯大3房 地铁7/9号房主自荐,1350万,3室2厅 | 152.05平米 | 南 | 简装 | 高楼层(共26层) | 1999年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/pc1_6hQOO2zUj_1.jpg.296x216.jpg
20201223,徐汇,衡山路,两南一北板正户型+次新房煤气未开通未入住过+车位,2200万,3室2厅 | 162.11平米 | 南 北 | 精装 | 高楼层(共36层) | 2004年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-53fef6b5-096d-4574-8529-a5561d3c792c.jpg.296x216.jpg
20201223,徐汇,衡山路,湖南路永福路+朝南2房带天井+视野采光很好+出行方便,795万,2室1厅 | 53.07平米 | 南 | 精装 | 低楼层(共6层) | 1978年建 | 板楼,http://image1.ljcdn.com/310000-inspection/2474a226-c60b-48b4-8794-c982cafeacf9_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,卫乐公寓：优秀历史保护建筑，高层出售，看房方便！房主自荐,2180万,3室1厅 | 148.18平米 | 南 | 精装 | 中楼层(共12层) | 1936年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_VECbG86zc.jpg.296x216.jpg
20201223,徐汇,衡山路,鸿艺豪苑邻近地铁满五唯一税费少！房主自荐,1420万,2室2厅 | 122.88平米 | 东南 南 | 精装 | 低楼层(共29层) | 2000年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/pc1_gN4f0DzbF_1.jpg.296x216.jpg
