20201223,闵行,春申,一手动迁满五唯一，临地铁近菜场户型正气的边套,595万,3室2厅 | 120.95平米 | 南 | 毛坯 | 高楼层(共11层) | 2011年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/15a7de66-4127-4cc7-a599-9b7a69aeb881.png.296x216.jpg
20201223,闵行,春申,一手动迁 免增值税 客厅朝南的南北通双阳台户型,386万,2室1厅 | 69.87平米 | 南 | 毛坯 | 低楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/7e9b71c1-e3b8-45b9-b653-42747786d0f0.png.296x216.jpg
20201223,闵行,春申,临湖底楼大复式 精装 花园入户 可拎包入住,1465万,4室2厅 | 286.24平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/310000-inspection/0cb16311-23ad-4634-b9eb-0fbd3f90c62f.jpg.296x216.jpg
20201223,闵行,春申,小区位置好，采光好，适合宜居，户型好房主自荐,455万,3室2厅 | 89平米 | 南 北 | 简装 | 低楼层(共12层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/5ed614d4-7d28-4596-8524-535afad4af66.jpeg.296x216.jpg
20201223,闵行,春申,一梯一户，中间位置，中间楼层，满五年新上,560万,3室2厅 | 124.05平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/a0395762-59d1-46f5-9327-9c79ce226c1a.png.296x216.jpg
20201223,闵行,春申,地铁口，次新房，免增值税，南北直通户型，诚售新上,438万,2室2厅 | 93.58平米 | 南 | 毛坯 | 低楼层(共11层) | 2013年建 | 板楼,
20201223,闵行,春申,高兴花园 2室1厅 南,498万,2室1厅 | 69.29平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/31ae17c9-f226-4804-9f36-cfe49bdbc654.png.296x216.jpg
20201223,闵行,春申,新出大复式，小区安静位置，视野宽阔,1450万,4室2厅 | 170.48平米 | 南 | 精装 | 高楼层(共17层) | 2005年建 | 板楼,
20201223,闵行,春申,这样的房子我都忍不住想看一下 临河位置大三房,525万,3室2厅 | 119.5平米 | 南 | 毛坯 | 低楼层(共11层) | 2013年建 | 板楼,
20201223,闵行,春申,近地铁，位置好，楼层好，双南户型好。,425万,2室2厅 | 90.41平米 | 南 | 简装 | 中楼层(共12层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1cOa7Ad0B_1.jpg.296x216.jpg
20201223,闵行,春申,中海寰宇天下新出大三房，楼层位置好。,1058万,3室2厅 | 130平米 | 南 | 精装 | 中楼层(共18层) | 2015年建 | 板楼,
20201223,闵行,春申,二期房龄，户型方正，南北通，大复式，开间深大露台,695万,4室2厅 | 176.3平米 | 南 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,
20201223,闵行,春申,动迁房税费少，地铁口，生活便利,428万,3室2厅 | 90.93平米 | 南 | 毛坯 | 高楼层(共12层) | 2011年建 | 板楼,
20201223,闵行,春申,此房为一手动迁电梯房，近地铁，配套齐全，业主诚意！,498万,3室2厅 | 117.44平米 | 南 | 简装 | 低楼层(共12层) | 2013年建 | 板楼,
20201223,闵行,春申,银河新都 2室1厅 南,370万,2室1厅 | 72.16平米 | 南 | 精装 | 低楼层(共12层) | 2007年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/ade74f9b-6caa-415d-96fd-d560ac9ebf7d.png.296x216.jpg
20201223,闵行,春申,南北直通双阳台户型+位置好+精装修+拎包入住!诚售！,920万,2室2厅 | 103.6平米 | 南 | 精装 | 低楼层(共17层) | 2007年建 | 板楼,
20201223,闵行,春申,薇馨家园 2室1厅 南,460万,2室1厅 | 98.72平米 | 南 | 其他 | 高楼层(共6层) | 2002年建 | 板楼,
20201223,闵行,春申,一分钱一分货！新出中间位置！装修很赞！满五唯一！,2580万,4室2厅 | 415.33平米 | 南 北 | 精装 | 3层 | 2009年建 | 板楼 | 双拼别墅,
20201223,闵行,春申,4年次新房大平层，一梯一户+层高3.5米+16平大阳台！,1998万,4室2厅 | 249平米 | 南 | 精装 | 低楼层(共25层) | 2015年建 | 板楼,
20201223,闵行,春申,双南两房、精装修，小区中间位置不靠高架,459万,2室2厅 | 94.34平米 | 南 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,
20201223,闵行,春申,两房朝南+书房，三楼，位置好，一梯两户 全明户型房主自荐,350万,2室1厅 | 85.54平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,
20201223,闵行,春申,银河新都两房，业主诚售，看房便利,399万,2室1厅 | 73.34平米 | 南 | 简装 | 高楼层(共11层) | 2006年建 | 板楼,
20201223,闵行,春申,对话城市之颠，凌驾品质生活，尊享三期仅有一席大平层,1985万,4室2厅 | 248平米 | 南 北 | 精装 | 高楼层(共25层) | 2015年建 | 板楼,
20201223,闵行,春申,复式房带露台 总高6楼带电梯 有车位 税费少,1450万,5室2厅 | 250.15平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,
20201223,闵行,春申,双南两房，房型正气，位置安静，采光好，视野好房主自荐,470万,2室1厅 | 70平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/da1387d1-4d44-42fc-a688-92acb1f4a5c5.png.296x216.jpg
20201223,闵行,春申,金丰家园正气三房 小区新 位置方便 闹中取静,518万,3室2厅 | 117.59平米 | 南 | 毛坯 | 高楼层(共6层) | 2012年建 | 板楼,
20201223,闵行,春申,此房为动迁房，无增值税，一年精装修，采光好,380万,1室0厅 | 36.65平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/1d20840d-058f-4a0f-9560-98887f6b6b9e.png.296x216.jpg
20201223,闵行,春申,满五年唯一税费低，千平花园，东南临水，全落地窗采光,4600万,5室3厅 | 447.43平米 | 北 | 其他 | 3层 | 2003年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/shfdfs-image/20171202/9747dca6-8e9d-4c0e-a297-bc71c7276bf2.jpg.296x216.jpg
20201223,闵行,春申,动迁房，无增值税，满五唯一，价格实惠新上,465万,2室1厅 | 62.3平米 | 南 北 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,
20201223,闵行,春申,位置好，采光棒，看房方便，买它！买它！买它！新上,408万,1室1厅 | 47.55平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/788001de-7d00-482e-bf24-7c6fcbb3c3bd.png.296x216.jpg
20201223,闵行,春申,高兴花园 1室0厅 南新上,375万,1室0厅 | 37平米 | 南 | 其他 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/1d20840d-058f-4a0f-9560-98887f6b6b9e.png.296x216.jpg
20201223,闵行,春申,边套全明，满五唯一，税费少，买它！买它！,485万,2室1厅 | 67.68平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/b7421f4b-c153-4bde-b16f-d244a41eecb2.jpg.296x216.jpg
