20201223,松江,泗泾,金地大三房，南北通户型，满两年，精装到价签字必看好房,475万,3室2厅 | 111.02平米 | 南 | 精装 | 高楼层(共17层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hMTrRZPUB_1.jpg.296x216.jpg
20201223,松江,泗泾,经典三房户型，自住装修，看房随时，视野开阔必看好房,389万,3室2厅 | 95.9平米 | 南 | 精装 | 低楼层(共18层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_u3NG37Qa2_1.jpg.296x216.jpg
20201223,松江,泗泾,地褐石苑 2+1 户型，总价低 业主诚意出售必看好房,390万,3室2厅 | 84.07平米 | 南 | 精装 | 低楼层(共11层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VL12BVzkG_1.jpg.296x216.jpg
20201223,松江,泗泾,金地自在城二期 对口上师大看房方便 精装修 3房高楼层必看好房,389万,3室2厅 | 94.58平米 | 南 | 精装 | 高楼层(共16层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1jf35a7P5_1.jpg.296x216.jpg
20201223,松江,泗泾,金地褐石苑 精装修 2+1户型带车位满二年 诚意卖必看好房,420万,3室2厅 | 85.92平米 | 南 北 | 精装 | 高楼层(共11层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_AuuvsweVb_1.jpg.296x216.jpg
20201223,松江,泗泾,楼层好+配套设施齐全+独立入户门必看好房,240万,2室1厅 | 76.38平米 | 南 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_66QbUPjub_1.jpg.296x216.jpg
20201223,松江,泗泾,装修好+即将满五唯一+南北双大阳台+商品房+地铁近必看好房,325万,2室2厅 | 91.09平米 | 南 | 精装 | 低楼层(共5层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_p0uiCYGTq_1.jpg.296x216.jpg
20201223,松江,泗泾,九号佘山站沿线 ，经典两居，楼层好，视野佳必看好房,285万,2室2厅 | 78平米 | 南 北 | 简装 | 中楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2UQhVKDmH_1.jpg.296x216.jpg
20201223,松江,泗泾,一手动迁，不靠轻轨，全南户型，诚意出售必看好房,207万,2室1厅 | 70.74平米 | 南 | 毛坯 | 低楼层(共16层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ll40Dlx1u_1.jpg.296x216.jpg
20201223,松江,泗泾,融创高品质小区，一梯两户，三面采光，到价签字必看好房,499万,3室2厅 | 93平米 | 南 北 | 精装 | 中楼层(共14层) | 2019年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2M5FctmpA_1.jpg.296x216.jpg
20201223,松江,泗泾,佘山下，税少，视野开阔，带装修，诚心出售必看好房,266万,2室1厅 | 77.26平米 | 南 北 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_uQojSihGK_1.jpg.296x216.jpg
20201223,松江,泗泾,精装边套两房，户型方正，业主诚意出售必看好房,360万,2室2厅 | 79.09平米 | 南 北 | 精装 | 中楼层(共18层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nEhfNOpbL_1.jpg.296x216.jpg
20201223,松江,泗泾,满五唯一 税费少 南北通户型 视野好必看好房,295万,2室2厅 | 92.46平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xEguRb3i6_1.jpg.296x216.jpg
20201223,松江,泗泾,精装修。看房方便，全明户型，期待有缘人必看好房,260万,2室2厅 | 77.77平米 | 南 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XyRmjpeXr_1.jpg.296x216.jpg
20201223,松江,泗泾,小区花园位置  中高楼层 采光好 套内面积大 免个税必看好房,285万,3室2厅 | 89.12平米 | 南 | 精装 | 高楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zSJWqc9oJ_1.jpg.296x216.jpg
20201223,松江,泗泾,复式，精装，上叠，有阁楼和北露台，地暖。必看好房,698万,3室2厅 | 113.28平米 | 南 | 精装 | 中楼层(共4层)  | 暂无数据,http://image1.ljcdn.com/110000-inspection/pc1_OfrTdQXme_1.jpg.296x216.jpg
20201223,松江,泗泾,边套上叠精装+地暖，看房随时，业主诚心出售必看好房,724万,3室2厅 | 140.71平米 | 南 | 精装 | 低楼层(共1层) | 2017年建 | 暂无数据,http://image1.ljcdn.com/110000-inspection/pc1_BBbI8Ljvh_1.jpg.296x216.jpg
20201223,松江,泗泾,金港花园 泗泾地铁九号线 装修好 得房率高 诚意出售必看好房,315万,2室2厅 | 90.66平米 | 南 | 精装 | 低楼层(共5层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_tEzPpMixS_1.jpg.296x216.jpg
20201223,松江,泗泾,近地铁，全明采光好，刚需必选，精装诚意卖必看好房,360万,2室2厅 | 77.19平米 | 南 | 精装 | 中楼层(共11层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qaBcpGWNr_1.jpg.296x216.jpg
20201223,松江,泗泾,小区横向户型 中间楼层  满五唯一 业主诚心出售必看好房,159万,1室1厅 | 55.75平米 | 东 | 精装 | 中楼层(共16层) | 2010年建 | 板塔结合,http://image1.ljcdn.com/110000-inspection/pc1_cVYWnZawb_1.jpg.296x216.jpg
20201223,松江,泗泾,楼层中间+位置安静+南北双阳台+两房朝南+税费少,395万,3室2厅 | 118.62平米 | 南 | 毛坯 | 中楼层(共5层) | 2010年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-19405d27-e10b-4be8-a746-fe688f11d3db.png.296x216.jpg
20201223,松江,泗泾,同润精装三房 楼层好视野佳 满五唯一诚意出售新上,450万,3室2厅 | 122.47平米 | 南 | 精装 | 中楼层(共15层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_MDw3qpoj7_1.jpg.296x216.jpg
20201223,松江,泗泾,店长推荐：大花园独栋总价低，户型方正新上,1150万,7室2厅 | 292.45平米 | 南 北 | 简装 | 2层 | 2000年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/pc1_RNvjbav2q_1.jpg.296x216.jpg
20201223,松江,泗泾,精装G1户型，满五年唯一，中层，户型少！装修好！新上,350万,3室2厅 | 86.9平米 | 南 | 精装 | 中楼层(共18层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_d68XyohlG_1.jpg.296x216.jpg
20201223,松江,泗泾,满五唯一 沿河景观房 中高楼层 产权清晰 随时可签新上,352万,2室1厅 | 97.44平米 | 南 北 | 精装 | 高楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_onygFQmjN_1.jpg.296x216.jpg
20201223,松江,泗泾,近9号线+门口公交+精装修+有钥匙新上,255万,2室1厅 | 76.44平米 | 南 | 精装 | 低楼层(共18层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_f9474Lapo_1.jpg.296x216.jpg
20201223,松江,泗泾,一手动迁税少，南北通透格局，楼层好，配套齐全邻地铁,355万,3室2厅 | 99.37平米 | 南 北 | 精装 | 高楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_b2tVP1flZ_1.jpg.296x216.jpg
20201223,松江,泗泾,无贷款无抵押，临河无遮挡 看房有钥匙，诚心出售,1050万,4室2厅 | 176平米 | 南 北 | 毛坯 | 3层 | 2017年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/pc1_tOxtYOsJG_1.jpg.296x216.jpg
20201223,松江,泗泾,业主急售，近商场大三房，小区中间位置，店长推荐,263万,3室1厅 | 91.91平米 | 南 | 毛坯 | 低楼层(共15层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_GLvVEQIZD_1.jpg.296x216.jpg
20201223,松江,泗泾,边套带大花园/带产权车位/叠加复式/开发商简装修,878万,4室2厅 | 284.67平米 | 南 | 简装 | 低楼层(共5层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FovTKAeRZ_1.jpg.296x216.jpg
20201223,松江,泗泾,近九号线佘山地铁站+免增值税+产权清晰+店长推荐房主自荐,231.9万,2室1厅 | 77.36平米 | 南 北 | 毛坯 | 中楼层(共13层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_g6Xgb1jYO_1.jpg.296x216.jpg
20201223,松江,泗泾,此房满五唯一，临河景观，看房方便，业主置换诚意出售房主自荐,455万,3室2厅 | 123.81平米 | 南 北 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KcjEGF8Ay_1.jpg.296x216.jpg
20201223,松江,泗泾,唯一带大露台和双阳台，满五唯一税少，中间位置无遮挡,343万,3室2厅 | 93.53平米 | 南 北 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_22SQDzawE_1.jpg.296x216.jpg
