20201223,松江,新桥,满五唯一，南北格局，楼层好，视野宽阔，采光充足,218万,2室1厅 | 88.8平米 | 南 | 简装 | 高楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_jnTjghmdU_1.jpg.296x216.jpg
20201223,松江,新桥,大栋距，中间位置，一手动迁，无户口无贷款，看房方便,173万,2室1厅 | 91.85平米 | 南 | 毛坯 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Aw7DTYSqT_1.jpg.296x216.jpg
20201223,松江,新桥,精装一房，业主诚意出售，满五唯一,163万,1室1厅 | 59.42平米 | 南 | 精装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UYnlbO5KF_1.jpg.296x216.jpg
20201223,松江,新桥,临河wu'zh正气大3房，交通便利，没有暗间,278万,3室2厅 | 99.34平米 | 南 | 精装 | 低楼层(共18层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_skfxbhXaw_1.jpg.296x216.jpg
20201223,松江,新桥,大阳台三房，中间楼层，采光通风好，随时可以看房房主自荐,305万,3室1厅 | 90.51平米 | 南 | 精装 | 中楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0k3HVTYAI_1.jpg.296x216.jpg
20201223,松江,新桥,精装修 南北通透 配套设施齐全,265万,2室2厅 | 86.11平米 | 南 北 | 精装 | 低楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ncg2SIztt_1.jpg.296x216.jpg
20201223,松江,新桥,户型正气大三房，业主诚意出售，楼层好，采光不错,215万,3室2厅 | 117.85平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_yxtE5fIGN_1.jpg.296x216.jpg
20201223,松江,新桥,新乐雅苑 1室1厅 南新上,172万,1室1厅 | 60.64平米 | 南 | 毛坯 | 中楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zzNtI2gaJ_1.jpg.296x216.jpg
20201223,松江,新桥,毛坯双南大面积两房，单价低，户型好,215万,2室2厅 | 88.16平米 | 南 | 毛坯 | 高楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PNUvbD4Us_1.jpg.296x216.jpg
20201223,松江,新桥,毛坯一房，可按自己风格装修，看房方便，诚意出售！,135万,1室1厅 | 44.48平米 | 南 | 毛坯 | 低楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Fbd30Lbrr_1.jpg.296x216.jpg
