20201223,松江,松江老城,此房户型很好，南北直通，采光好，位置好,290万,2室1厅 | 89.91平米 | 南 | 精装 | 低楼层(共21层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UtKBgvgKI_1.jpg.296x216.jpg
20201223,松江,松江老城,婚房精装修大三房，业主诚心出售,390万,3室2厅 | 129.82平米 | 南 | 精装 | 低楼层(共26层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_mtO3aAcIG_1.jpg.296x216.jpg
20201223,松江,松江老城,洋房小区次新房一楼装修好带花园,600万,4室2厅 | 143平米 | 南 北 | 精装 | 低楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Sm8QDPxGV_1.jpg.296x216.jpg
20201223,松江,松江老城,精装＋车位 诚意出售 2014年房龄,305万,2室2厅 | 89.24平米 | 南 | 精装 | 低楼层(共21层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ORKbK1qys_1.jpg.296x216.jpg
20201223,松江,松江老城,海尚名都高层景观房+视野开阔+采光充足房主自荐,319万,2室2厅 | 93.07平米 | 南 | 简装 | 高楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_i6tAEzc2v_1.jpg.296x216.jpg
20201223,松江,松江老城,人乐小区 2室2厅 南新上,241万,2室2厅 | 68.68平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_6xBGiIIph_1.jpg.296x216.jpg
20201223,松江,松江老城,海尚名都正气一房 高层景观房 诚意出售房主自荐,235万,1室2厅 | 70.47平米 | 南 | 精装 | 高楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-5a2c8c63-35b6-4a2d-897a-34943f13832c.jpg.296x216.jpg
20201223,松江,松江老城,民乐一村+精装大四房+近地铁+看房随时房主自荐,438万,4室2厅 | 152.85平米 | 暂无数据 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-05fca682-d581-4ed5-8f8f-5af822fba97f.jpg.296x216.jpg
20201223,松江,松江老城,6复7  一梯一户两层面积大 有露台 四房三卫看房方便房主自荐,430万,4室2厅 | 138.75平米 | 南 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-f29867db-d6d8-48dc-ab2c-b71363ece82d.jpg.296x216.jpg
20201223,松江,松江老城,海尚名都正两房+双南户型+双阳台,300万,2室2厅 | 89.75平米 | 南 | 毛坯 | 低楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fEhlitSsF_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一税费低，业主诚心出售，价格美丽,243万,2室1厅 | 88.41平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4XmX9aOch_1.jpg.296x216.jpg
20201223,松江,松江老城,三星苑 3室2厅 南 北,420万,3室2厅 | 150.67平米 | 南 北 | 精装 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9bRoMCnjt_1.jpg.296x216.jpg
20201223,松江,松江老城,三星苑 4室2厅 南,420万,4室2厅 | 150.2平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nTgkuBQPx_1.jpg.296x216.jpg
20201223,松江,松江老城,三星苑 3室2厅 南,375万,3室2厅 | 150.42平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Plge2UQh7_1.jpg.296x216.jpg
20201223,松江,松江老城,民乐小区正两房，中间楼层，中间位置房主自荐,305万,2室1厅 | 76.69平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/518b79fa-725a-40d3-840f-f9c11d8fd2d9_1000.jpg.296x216.jpg
20201223,松江,松江老城,业主诚意出售，视野开阔 精装修 拎包入住,235万,1室1厅 | 65平米 | 南 | 精装 | 低楼层(共14层) | 2014年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_twIhESQCR_1.jpg.296x216.jpg
20201223,松江,松江老城,老城少有电梯房，小区环境优美。。。。。房主自荐,378万,2室1厅 | 90平米 | 南 北 | 精装 | 高楼层(共12层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NCPKprY6N_1.jpg.296x216.jpg
20201223,松江,松江老城,房子满五唯一税费低，楼层好，近地铁,248万,2室1厅 | 88.41平米 | 南 北 | 精装 | 中楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FpMOTE1GX_1.jpg.296x216.jpg
20201223,松江,松江老城,乐都路人乐北门口，南北直通大两房，随时看房,260万,2室2厅 | 90平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vyvMafC0z_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一税费少，精装修，楼层好，近地铁。,192万,2室1厅 | 69.2平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nHk3XvUUz_1.jpg.296x216.jpg
20201223,松江,松江老城,优质简装两房，好楼层，采光好，诚意出售,255万,2室1厅 | 70.95平米 | 南 | 简装 | 低楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0FDSLGdK7_1.jpg.296x216.jpg
20201223,松江,松江老城,南北房，小区中间位置，近地铁，交通便利房主自荐,320万,2室1厅 | 100.02平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-95ffb00f-2e97-4c39-a54b-064372f4df34.jpg.296x216.jpg
20201223,松江,松江老城,现浇房 民乐雪区 南北直通两房 楼层好 位置优房主自荐,360万,2室2厅 | 111平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_aEjgt4OVH_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一税少  电梯景观房 南北直通,350万,2室2厅 | 95.92平米 | 南 | 精装 | 中楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_mD7JsDLam_1.jpg.296x216.jpg
20201223,松江,松江老城,小区中间位置，中间楼层，满五唯一，装修好新上,265万,2室1厅 | 72.35平米 | 南 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/03cc7b97-d4f6-4433-9ebe-e4a38b189231.png.296x216.jpg
20201223,松江,松江老城,万科金色华亭 3室2厅 南新上,376万,3室2厅 | 89.62平米 | 南 | 其他 | 高楼层(共11层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/91b94ee5-0c6c-4dfe-bea5-93ee33a3709f.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 2室1厅 东,106万,2室1厅 | 46.74平米 | 东 | 其他 | 高楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 南,110万,2室1厅 | 50平米 | 南 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 东,110万,2室1厅 | 50平米 | 东 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 南,105万,2室1厅 | 46平米 | 南 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-fded361d-00d6-4f8a-bbbf-57dc824afe86.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 1室1厅 东 西,110万,1室1厅 | 57平米 | 东 西 | 其他 | 高楼层(共5层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-da5bc9f4-c452-4351-9910-39f8f579a999.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 1室1厅 西,110万,1室1厅 | 46.78平米 | 西 | 其他 | 高楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 东,109万,2室1厅 | 46.09平米 | 东 | 精装 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,维罗纳贵都经典小户型，精装总价低，满二年，诚心出售,118万,1室1厅 | 30.23平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/bb312c96-178c-42f8-b678-a30c094eb443.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 2室1厅 南,110万,2室1厅 | 47.38平米 | 南 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 东,105万,2室1厅 | 47平米 | 东 | 精装 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 东,109万,2室1厅 | 51.9平米 | 东 | 其他 | 中楼层(共5层)  | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 西,100万,2室1厅 | 46平米 | 西 | 其他 | 高楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 西,105万,2室1厅 | 47平米 | 西 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-fe9be495-0429-44f1-ac95-70d472287666.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 2室2厅 南,120万,2室2厅 | 45.37平米 | 南 | 其他 | 高楼层(共5层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-2d453b75-6b16-4857-b960-a73d9869086a.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 2室1厅 东,120万,2室1厅 | 46.85平米 | 东 | 精装 | 中楼层(共5层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-04c6d2d0-094b-4ae0-9b84-03a1d4916bf5.png.296x216.jpg
20201223,松江,松江老城,万科红人馆 2室1厅 西,110万,2室1厅 | 47.38平米 | 西 | 精装 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 南,110万,2室1厅 | 46平米 | 南 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 西,120万,2室1厅 | 46.26平米 | 西 | 其他 | 中楼层(共5层) | 2013年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 西,120万,2室1厅 | 45.39平米 | 西 | 精装 | 高楼层(共5层) | 2013年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-fd7e9271-922b-4e6f-bfb6-ac3ec3849264.png.296x216.jpg
20201223,松江,松江老城,此房满五，全明户型，楼层好，视野开阔,430万,3室2厅 | 118.81平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,
20201223,松江,松江老城,万科红人馆 2室1厅 南,125万,2室1厅 | 48平米 | 南 | 其他 | 高楼层(共5层) | 2013年建 | 板楼,
